,title,url,org,candid_name,num_tweets,num_tweets_all,sentiment_mean,wc,negativ_ct,positiv_ct,negativ_percent,positiv_percent,emotionality,positivity
668,The GOP's Super Doomsday,http://www.huffingtonpost.com/richard-north-patterson/the-gops-super-doomsday_b_9306830.html,huffpo,Kasich,1,19.0,1.0,3271,67,47,0.0204830327117,0.0143686945888,0.0348517273005,-0.0061143381229
669,Donald Trump video uses Putin to hit Clinton,http://www.cnn.com/2016/03/16/politics/donald-trump-instagram-putin-clinton/index.html,cnn,Kasich,1,61.0,0.49180328846,167,4,1,0.0239520958084,0.0059880239521,0.0299401197605,-0.0179640718563
670,Trump strikes reflective tone night before South Carolina primary,http://www.cnn.com/2016/02/19/politics/donald-trump-south-carolina-john-pershing/index.html,cnn,Kasich,1,206.0,-0.165048539639,578,5,10,0.00865051903114,0.0173010380623,0.0259515570934,0.00865051903114
671,State Dept. watchdog tied to earlier Clinton probe,http://www.politico.com/story/2016/01/hillary-clinton-state-department-watchdog-218087,politico,Kasich,1,17.0,-0.117647059262,2546,18,30,0.00706991358995,0.0117831893166,0.0188531029065,0.00471327572663
672,Jeb Bush to Unveil Drug Policy to Combat New Hampshire’s Heroin Epidemic,http://blogs.wsj.com/washwire/2016/01/04/jeb-bush-to-unveil-drug-policy-to-combat-new-hampshires-heroin-epidemic/,wsj,Kasich,1,12.0,-0.416666656733,290,2,3,0.00689655172414,0.0103448275862,0.0172413793103,0.00344827586207
673,Pope Francis joins a chorus of world leaders in condemning Donald Trump,https://www.washingtonpost.com/politics/pope-francis-joins-a-chorus-of-world-leaders-in-condemning-donald-trump/2016/02/18/560063b4-d665-11e5-9823-02b905009f99_story.html,washpo,Kasich,3,85.0,0.117647059262,1534,20,14,0.013037809648,0.00912646675359,0.0221642764016,-0.00391134289439
674,Non-Republicans power Kasich surge in New Hampshire,http://www.politico.com/story/2016/01/new-hampshire-2016-john-kasich-independents-democrats-218029,politico,Kasich,3,22.0,0.5,2761,21,29,0.00760593987686,0.0105034407823,0.0181093806592,0.00289750090547
675,GOP Debate: Trump At Center Stage Once Again,http://www.npr.org/2016/01/14/463122161/gop-debate-trump-at-center-stage-once-again,npr,Kasich,1,25.0,0.0,152,1,0,0.00657894736842,0.0,0.00657894736842,-0.00657894736842
676,Marco Rubio ditches his dreary message,http://www.politico.com/story/2016/01/marco-rubio-gloom-doom-218198,politico,Kasich,2,32.0,-0.53125,1699,14,15,0.00824014125956,0.0088287227781,0.0170688640377,0.00058858151854
677,Here are 76 of Donald Trump's many campaign promises,https://www.washingtonpost.com/news/post-politics/wp/2016/01/22/here-are-76-of-donald-trumps-many-campaign-promises/,washpo,Kasich,3,179.0,0.12849162519,2503,40,27,0.0159808230124,0.0107870555334,0.0267678785457,-0.00519376747903
678,Trump attacks 'bimbo' Kelly for GQ photo shoot,http://www.politico.com/story/2016/01/trump-megyn-kelly-gq-photos-218320,politico,Kasich,1,77.0,-0.0519480518997,1415,10,12,0.00706713780919,0.00848056537102,0.0155477031802,0.00141342756184
679,Ted Cruz Is No Jack Kennedy,http://www.politico.com/magazine/story/2016/01/ted-cruz-john-f-kennedy-213545,politico,Kasich,2,266.0,0.0639097765088,768,14,17,0.0182291666667,0.0221354166667,0.0403645833333,0.00390625
680,Marco Rubio mocks and spars with Donald Trump in Houston debate,https://www.washingtonpost.com/politics/marco-rubio-mocks-and-spars-with-donald-trump-in-houston-debate/2016/02/25/ac475b2c-dc07-11e5-891a-4ed04f4213e8_story.html,washpo,Kasich,1,14.0,0.0,1644,14,18,0.00851581508516,0.0109489051095,0.0194647201946,0.00243309002433
681,"Graham: Choice between Trump, Cruz like 'being shot or poisoned'",http://www.politico.com/story/2016/01/lindsey-graham-trump-cruz-choice-218069,politico,Kasich,3,104.0,0.0769230797887,1502,11,7,0.00732356857523,0.00466045272969,0.0119840213049,-0.00266311584554
682,Republicans whisper about a contested convention,http://www.politico.com/story/2016/01/republican-contested-convention-whispers-trump-cruz-217741,politico,Kasich,1,24.0,0.0416666679084,2317,18,17,0.00776866637894,0.00733707380233,0.0151057401813,-0.000431592576608
683,Why the GOP Primary Could Be Even Crazier Than You Think,http://www.politico.com/magazine/story/2016/01/2016-gop-primary-crazier-than-you-think-213542,politico,Kasich,5,161.0,0.00621118023992,2121,10,25,0.00471475719,0.011786892975,0.016501650165,0.00707213578501
684,"Why Donald Trump is poised to win the nomination and lose the general election, in one poll",https://www.washingtonpost.com/news/the-fix/wp/2016/03/23/why-donald-trump-is-poised-to-win-the-nomination-and-lose-the-general-election-in-one-poll/,washpo,Kasich,1,55.0,0.800000011921,853,6,7,0.00703399765533,0.00820633059789,0.0152403282532,0.00117233294256
685,National Review aims to take down Trump,http://www.politico.com/story/2016/01/trump-nationalreview-218079,politico,Kasich,1,139.0,0.0791366919875,2019,14,22,0.00693412580485,0.0108964834076,0.0178306092125,0.00396235760277
686,Bernie Sanders seeks $19.6 trillion in tax hikes - Clinton receives endorsement from largest LGBT organization - VIDEO: Trump-Cruz feud heats up  - CAMPAIGN 2016 LIVE BLOG,http://www.foxnews.com/politics/2016/01/18/here-list-bernie-sanders-16-trillion-in-tax-hikes.html,fox,Kasich,1,70.0,0.0285714287311,164,0,1,0.0,0.00609756097561,0.00609756097561,0.00609756097561
687,Inside Marco’s Hollow Campaign,http://www.politico.com/magazine/story/2016/03/marco-rubio-2016-campaign-drop-out-213736,politico,Kasich,1,25.0,0.0799999982119,1732,8,17,0.00461893764434,0.00981524249423,0.0144341801386,0.00519630484988
688,Chomsky: Trump's rise due to 'breakdown of society',http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/noam-chomsky-donald-trump-fear-219723,politico,Kasich,1,23.0,0.434782594442,1271,8,13,0.00629425649095,0.0102281667978,0.0165224232887,0.00393391030685
689,How Trump let himself get out-organized,http://www.politico.com/story/2016/02/donald-trump-iowa-voter-data-218654,politico,Kasich,1,17.0,0.411764711142,3228,14,34,0.00433705080545,0.0105328376704,0.0148698884758,0.00619578686493
690,The Real Kasich Threat,http://www.wsj.com/articles/the-real-kasich-threat-1459810616,wsj,Kasich,4,17.0,0.882352948189,566,3,4,0.00530035335689,0.00706713780919,0.0123674911661,0.0017667844523
691,Concord Monitor endorses John Kasich,http://www.politico.com/story/2016/01/concord-monitor-endorses-john-kasich-218221,politico,Kasich,2,25.0,0.72000002861,1512,10,15,0.00661375661376,0.00992063492063,0.0165343915344,0.00330687830688
692,Rubio's campaign tells Ohio supporters to vote for Kasich,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/03/marco-rubio-ohio-kasich-220635,politico,Kasich,1,18.0,0.111111111939,1272,8,14,0.0062893081761,0.0110062893082,0.0172955974843,0.00471698113208
693,"Why Florida and Ohio are the only states that matter in the Republican presidential race, in 3 charts",https://www.washingtonpost.com/news/the-fix/wp/2016/03/07/why-florida-and-ohio-are-the-only-states-that-matter-in-the-republican-presidential-race-in-3-charts/,washpo,Kasich,2,31.0,-0.838709652424,540,2,4,0.0037037037037,0.00740740740741,0.0111111111111,0.0037037037037
694,Ted Cruz might have to make nice with the ‘Washington Cartel’ to take down Donald Trump,https://www.washingtonpost.com/politics/ted-cruz-might-have-to-make-nice-with-the-washington-cartel-to-take-down-donald-trump/2016/03/08/05de3f1c-e486-11e5-b0fd-073d5930a7b7_story.html,washpo,Kasich,1,14.0,-0.5,1284,7,19,0.00545171339564,0.0147975077882,0.0202492211838,0.00934579439252
695,Can Trump Actually Lead America?,http://www.huffingtonpost.com/bill-treasurer/can-trump-actually-lead-a_b_9017718.html,huffpo,Kasich,1,10.0,0.20000000298,797,5,28,0.00627352572146,0.0351317440402,0.0414052697616,0.0288582183187
696,Republicans and Democrats Agree: We Hate Wall Street,http://www.wsj.com/articles/republicans-and-democrats-agree-we-hate-wall-street-1452681567,wsj,Kasich,2,92.0,-0.913043498993,1096,14,12,0.0127737226277,0.0109489051095,0.0237226277372,-0.00182481751825
697,"How Sanders, Trump Threaten Market Confidence",http://www.wsj.com/articles/how-sanders-trump-threaten-market-confidence-1455730736,wsj,Kasich,2,35.0,0.971428573132,56,0,1,0.0,0.0178571428571,0.0178571428571,0.0178571428571
698,"Changing U.S. Demographics Favor Democrats, Report Says",http://www.wsj.com/articles/changing-u-s-demographics-favor-democrats-in-election-report-says-1456376460,wsj,Kasich,2,30.0,0.833333313465,454,2,5,0.00440528634361,0.011013215859,0.0154185022026,0.00660792951542
699,Trump's Edge on Twitter Cuts Both Ways,http://www.wsj.com/articles/trumps-edge-on-twitter-cuts-both-ways-1460928021,wsj,Kasich,2,53.0,0.0377358496189,1165,8,12,0.0068669527897,0.0103004291845,0.0171673819742,0.00343347639485
700,Debate Tactics: Can Obama Boost Hillary Over The Top?,http://www.huffingtonpost.com/richard-brodsky/debate-tactics-can-obama_b_9009572.html,huffpo,Kasich,1,10.0,1.0,463,9,10,0.0194384449244,0.0215982721382,0.0410367170626,0.00215982721382
701,GOP Reaps What It Sows: Donald Trump,http://www.huffingtonpost.com/mary-ellen-harte/gop-reaps-what-it-sows-do_b_9439120.html,huffpo,Kasich,1,30.0,0.0,589,16,11,0.0271646859083,0.018675721562,0.0458404074703,-0.00848896434635
702,"Trump video shows footage of Russian, not U.S. veterans",http://www.politico.com/story/2016/01/donald-trump-russian-veterans-ad-218132,politico,Kasich,1,77.0,0.0129870129749,1347,10,10,0.00742390497402,0.00742390497402,0.014847809948,0.0
703,Trump Paves the Way for Bernie Sanders to Win,http://www.huffingtonpost.com/diane-m-francis/trump-paves-the-way-for-b_b_8899502.html,huffpo,Kasich,2,71.0,0.91549295187,791,13,12,0.0164348925411,0.0151706700379,0.031605562579,-0.00126422250316
704,"In Georgia, Marco Rubio Slings Insults at Donald Trump and Vows to ‘Stay in This Race’",http://blogs.wsj.com/washwire/2016/02/27/in-georgia-marco-rubio-slings-insults-at-donald-trump-and-vows-to-stay-in-this-race/,wsj,Kasich,2,44.0,-0.659090936184,571,4,2,0.00700525394046,0.00350262697023,0.0105078809107,-0.00350262697023
705,Trumping Political Science? Lessons from Donald Trump's Surprising Campaign,http://www.huffingtonpost.com/kirby-goidel/trumping-political-scienc_b_9125352.html,huffpo,Kasich,1,13.0,0.692307710648,1170,18,22,0.0153846153846,0.0188034188034,0.034188034188,0.0034188034188
706,Pope and Trump Spar Over Immigration and Candidate's Faith,http://www.wsj.com/articles/pope-francis-calls-donald-trumps-border-wall-not-christian-1455814974,wsj,Kasich,2,43.0,0.0697674453259,66,0,1,0.0,0.0151515151515,0.0151515151515,0.0151515151515
707,TODD STARNES School caught trying to get students to work for Hillary,http://www.foxnews.com/opinion/2016/01/07/public-school-recruits-students-to-work-for-hillary-clinton-campaign.html,fox,Kasich,2,305.0,-0.219672128558,662,4,9,0.00604229607251,0.0135951661631,0.0196374622356,0.00755287009063
708,A Small German Town's Link to Trump,http://www.wsj.com/articles/in-trumps-ancestral-home-folks-tout-the-wine-but-not-the-donald-1452561128,wsj,Kasich,2,50.0,0.10000000149,1029,4,9,0.00388726919339,0.00874635568513,0.0126336248785,0.00485908649174
709,"Trump, Berlusconi, Hitler and the Populist Moment",http://www.huffingtonpost.com/robert-kuttner/trump-berlusconi-hitler-a_b_9344570.html,huffpo,Kasich,1,25.0,0.0399999991059,1222,18,26,0.0147299509002,0.0212765957447,0.0360065466448,0.00654664484452
710,Are you starting to soften on Donald Trump? Don’t.,https://www.washingtonpost.com/opinions/are-you-starting-to-soften-on-donald-trump-dont/2016/03/11/4061044a-e7c8-11e5-b0fd-073d5930a7b7_story.html,washpo,Kasich,1,92.0,-0.130434781313,810,11,16,0.0135802469136,0.0197530864198,0.0333333333333,0.00617283950617
711,Patriots Super Bowl victory could be a problem for Trump,http://www.politico.com/story/2016/01/patriots-super-bowl-victory-could-present-primary-day-dilemma-217862,politico,Kasich,1,22.0,0.909090936184,2385,17,28,0.00712788259958,0.0117400419287,0.0188679245283,0.00461215932914
712,GOP wakes up to Trump nightmare,http://www.politico.com/story/2016/02/donald-trump-gop-nightmare-219652,politico,Kasich,1,10.0,0.600000023842,2519,23,30,0.00913060738388,0.011909487892,0.0210400952759,0.00277888050814
713,"Donald Trump Is Shocking, Vulgar and Right",http://www.politico.com/magazine/story/2016/01/donald-trump-is-shocking-vulgar-and-right-213572,politico,Kasich,6,901.0,-0.364039957523,1439,26,21,0.0180681028492,0.0145934676859,0.0326615705351,-0.00347463516331
714,Sanders military adviser briefed him once,http://www.politico.com/story/2016/01/bernie-sanders-korb-military-adviser-218482,politico,Kasich,1,18.0,0.277777791023,2079,15,21,0.00721500721501,0.010101010101,0.017316017316,0.002886002886
715,Warren rips into Jeb Bush and Hank Greenberg over super PAC donation,http://www.politico.com/story/2016/01/elizabeth-warren-jeb-bush-hank-greenberg-217507,politico,Kasich,1,19.0,0.89473682642,1508,13,11,0.00862068965517,0.00729442970822,0.0159151193634,-0.00132625994695
716,#DonaldDuck: TRUMP WALKS INTO TRAP? Empty podium at Fox debate could tarnish dominance – FOX: ‘can’t give in to terrorizations’ against Megyn Kelly – SURVEY OF GEOFF GARIN’S FRIENDS: Elite’s Marco fever cools,http://www.politico.com/playbook/2016/01/donaldduck-trump-walks-into-trap-empty-podium-at-fox-debate-could-tarnish-dominance-fox-cant-give-in-to-terrorizations-against-megyn-kelly-survey-of-geoff-garins-friends-elites-marco-fever-cools-212364,politico,Kasich,1,10.0,-0.20000000298,5148,30,45,0.00582750582751,0.00874125874126,0.0145687645688,0.00291375291375
717,Economic Anxieties Confront Candidates,http://www.wsj.com/articles/economic-anxieties-confront-presidential-candidates-1453804202,wsj,Kasich,1,10.0,1.0,827,11,11,0.0133010882709,0.0133010882709,0.0266021765417,0.0
718,"Local Texas GOP chairman goes on vulgar, homophobic Twitter rant about Hillary Clinton - and fellow Republicans",https://www.washingtonpost.com/news/the-fix/wp/2016/03/02/local-texas-gop-chairman-goes-on-vulgar-homophobic-twitter-rant-about-hillary-clinton-and-fellow-republicans/,washpo,Kasich,1,22.0,-0.636363625526,979,16,8,0.0163432073544,0.00817160367722,0.0245148110317,-0.00817160367722
719,Trump and Cruz Have Trouble in the Middle,http://www.wsj.com/articles/trump-and-cruz-have-trouble-in-the-middle-1452461353,wsj,Kasich,1,62.0,0.161290317774,944,9,6,0.00953389830508,0.00635593220339,0.0158898305085,-0.00317796610169
720,Trump Leads GOP by Wide Margin in Poll,http://blogs.wsj.com/washwire/2016/02/07/trump-leads-gop-by-wide-margin-in-poll/,wsj,Kasich,1,31.0,1.0,512,3,1,0.005859375,0.001953125,0.0078125,-0.00390625
721,Delegates Turn to GoFundMe to Pay Way to Conventions,http://www.wsj.com/articles/delegates-turn-to-gofundme-to-pay-way-to-conventions-1461781747,wsj,Kasich,1,13.0,0.0,882,2,8,0.00226757369615,0.00907029478458,0.0113378684807,0.00680272108844
722,Donald Trump will (almost certainly) never be elected president. Here's why.,https://www.washingtonpost.com/blogs/plum-line/wp/2016/03/21/donald-trump-will-almost-certainly-never-be-elected-president-heres-why/,washpo,Kasich,1,81.0,0.074074074626,1880,9,14,0.00478723404255,0.00744680851064,0.0122340425532,0.00265957446809
723,"How Trump confounds, confuses, and intrigues political scientists",http://www.politico.com/story/2016/01/donald-trump-2016-political-scientists-218352,politico,Kasich,1,34.0,0.941176474094,2518,20,29,0.00794281175536,0.0115170770453,0.0194598888006,0.00357426528991
724,Timeline of Donald Trump and Ted Cruz bickering about their wives,https://www.washingtonpost.com/news/post-politics/wp/2016/03/24/timeline-of-donald-trump-and-ted-cruz-bickering-about-their-wives/,washpo,Kasich,1,13.0,0.0,1263,8,7,0.00633412509897,0.0055423594616,0.0118764845606,-0.000791765637371
725,Anxiety Fuels Trump's Fans,http://www.wsj.com/articles/anxiety-fuels-donald-trumps-supporters-1453854519,wsj,Kasich,1,86.0,0.186046510935,1156,14,16,0.0121107266436,0.0138408304498,0.0259515570934,0.00173010380623
726,A Victory Over ObamaCare,http://www.wsj.com/articles/a-victory-over-obamacare-1452039830,wsj,Kasich,1,29.0,0.517241358757,593,11,12,0.0185497470489,0.0202360876897,0.0387858347386,0.00168634064081
727,Christie plans to stay on trail as storm bears down on New Jersey,http://www.politico.com/story/2016/01/2016-snow-storm-chris-christie-218106,politico,Kasich,1,19.0,-0.368421047926,1798,11,16,0.00611790878754,0.00889877641824,0.0150166852058,0.0027808676307
728,The real reason Donald Trump is winning: No one thought it was possible,https://www.washingtonpost.com/posteverything/wp/2016/02/26/the-real-reason-donald-trump-is-winning-no-one-thought-it-was-possible/,washpo,Kasich,1,34.0,0.794117629528,1642,16,19,0.00974421437272,0.0115712545676,0.0213154689403,0.00182704019488
729,Trump surrogates say GOP front-runner 'projecting an image' during primaries - Is Sanders now running a who-cares campaign? - Cruz hits Trump for transgender remarks - COMPLETE CAMPAIGN 2016 COVERAGE,http://www.foxnews.com/politics/2016/04/22/trump-surrogates-say-gop-front-runner-projecting-image-during-primaries.html,fox,Kasich,1,37.0,0.0,725,7,11,0.00965517241379,0.0151724137931,0.0248275862069,0.00551724137931
730,"Cruz hits back against Branstad, labels Iowa governor part of ‘Washington cartel’",http://www.politico.com/story/2016/01/ted-cruz-terry-branstad-iowa-217984,politico,Kasich,1,30.0,0.0666666701436,1507,14,15,0.0092899800929,0.00995355009954,0.0192435301924,0.000663570006636
731,BERNIE'S 'SUPER' PUSH Sanders camp presses to win Hillary insider backers,http://www.foxnews.com/politics/2016/04/13/sanders-backers-in-full-press-to-wrest-superdelegates-from-clinton.html,fox,Kasich,1,18.0,0.666666686535,734,8,14,0.0108991825613,0.0190735694823,0.0299727520436,0.00817438692098
732,Hillary Is in Big Trouble,http://www.wsj.com/articles/hillary-is-in-big-trouble-1453247735,wsj,Kasich,2,122.0,-0.106557376683,1108,15,20,0.0135379061372,0.0180505415162,0.0315884476534,0.00451263537906
733,SLOW & STEADY?  Maine win keeps Cruz in 2016  fight by quietly scoring delegates,http://www.foxnews.com/politics/2016/04/24/cruz-stays-in-republican-presidential-fight-by-quietly-scoring-delegates.html,fox,Kasich,1,17.0,0.29411765933,523,0,4,0.0,0.00764818355641,0.00764818355641,0.00764818355641
734,"Christie's Iowa comeback plan: Branstad, Branstad, Branstad",http://www.politico.com/story/2016/01/chris-christie-terry-branstad-iowa-217418,politico,Kasich,1,10.0,0.20000000298,2680,15,28,0.00559701492537,0.010447761194,0.0160447761194,0.00485074626866
735,'BEING USED': Trump warns Cruz GOP will dump him in Cleveland,http://www.foxnews.com/politics/2016/04/06/trump-campaign-to-cruz-gop-establishment-is-using.html,fox,Kasich,1,26.0,-0.269230782986,549,9,4,0.016393442623,0.00728597449909,0.023679417122,-0.00910746812386
736,White House: GOP was fixing for a 'bloody war' with Iran over detained sailors,http://www.politico.com/story/2016/01/white-house-gop-iran-217850,politico,Kasich,1,29.0,-0.931034505367,1308,16,8,0.0122324159021,0.00611620795107,0.0183486238532,-0.00611620795107
737,Veepstakes begin as Nikki Haley takes the GOP spotlight,http://www.politico.com/story/2016/01/nikki-haley-vice-president-possible-pick-217508,politico,Kasich,1,28.0,0.714285731316,1474,13,9,0.00881953867028,0.00610583446404,0.0149253731343,-0.00271370420624
738,Marco Rubio plays up jock cred in new ad,http://www.politico.com/story/2016/01/marco-rubio-jock-ad-217491,politico,Kasich,1,17.0,0.117647059262,1475,11,9,0.00745762711864,0.00610169491525,0.0135593220339,-0.00135593220339
739,'WASTE OF TIME'  Trump blasts Cruz-Fiorina ticket roll-out at town hall,http://www.foxnews.com/politics/2016/04/28/fox-news-town-hall-trump-blasts-cruz-fiorina-ticket-roll-out-as-waste-time.html,fox,Kasich,1,42.0,0.833333313465,757,2,6,0.00264200792602,0.00792602377807,0.0105680317041,0.00528401585205
740,Chris Christie's stormy return to New Hampshire,http://www.politico.com/story/2016/01/chris-christie-new-hampshire-218196,politico,Kasich,1,24.0,0.0833333358169,2389,23,21,0.00962745918794,0.00879028882378,0.0184177480117,-0.000837170364169
741,"THE 'PRESUMPTIVE NOMINEE'?  Trump scores 5-state sweep in push to close door on Cruz, Kasich; Clinton wins 4, but Sanders sticks around",http://www.foxnews.com/politics/2016/04/27/trump-completes-5-state-sweep-clinton-beats-sanders-in-most-super-tuesday-iii-contests.html,fox,Kasich,1,23.0,0.826086938381,1008,3,15,0.00297619047619,0.014880952381,0.0178571428571,0.0119047619048
742,Fox's attacks on Trump meant to take heat off Kelly,http://www.politico.com/story/2016/01/foxs-attacks-on-trump-meant-to-take-heat-off-kelly-218315,politico,Kasich,1,34.0,0.29411765933,2140,10,12,0.00467289719626,0.00560747663551,0.0102803738318,0.000934579439252
743,Donald Trump’s utterly ridiculous budget plan,https://www.washingtonpost.com/opinions/donald-trumps-utterly-ridiculous-budget-plan/2016/02/19/b6300002-d72b-11e5-be55-2cc3c1e4b76b_story.html,washpo,Kasich,1,91.0,-0.83516484499,784,8,14,0.0102040816327,0.0178571428571,0.0280612244898,0.00765306122449
744,"Jeb Bush invokes MLK, Jr. as he unveils education plan",http://www.politico.com/story/2016/01/jeb-bush-invokes-mlk-jr-as-he-unveils-education-plan-217934,politico,Kasich,1,16.0,0.5625,2164,16,40,0.00739371534196,0.0184842883549,0.0258780036969,0.0110905730129
745,Huckabee will join Trump at veterans event,http://www.politico.com/story/2016/01/mike-huckabee-joins-trump-iowa-218339,politico,Kasich,3,27.0,0.740740716457,1248,14,11,0.0112179487179,0.0088141025641,0.0200320512821,-0.00240384615385
746,Gallup: Share of Democrats reaches record low,http://www.politico.com/story/2016/01/poll-political-party-identify-217562,politico,Kasich,4,212.0,-0.372641503811,1368,9,9,0.00657894736842,0.00657894736842,0.0131578947368,0.0
747,Most N.H. polls open at 8 a.m. for first-in-the-nation primary,http://www.cnn.com/2016/02/09/politics/new-hampshire-primary-highlights/index.html,cnn,Kasich,1,45.0,0.600000023842,845,16,8,0.0189349112426,0.0094674556213,0.0284023668639,-0.0094674556213
748,Poll: Clinton has a better shot at beating Trump than Sanders,http://www.politico.com/story/2016/01/poll-hillary-clinton-trump-bernie-sanders-217963,politico,Kasich,1,100.0,0.019999999553,1568,8,12,0.00510204081633,0.00765306122449,0.0127551020408,0.00255102040816
749,Sarah Palin endorses Donald Trump's presidential bid,https://www.washingtonpost.com/news/post-politics/wp/2016/01/19/sarah-palin-endorses-donald-trumps-presidential-bid/,washpo,Kasich,1,19.0,0.473684221506,548,4,11,0.00729927007299,0.0200729927007,0.0273722627737,0.0127737226277
750,Rubio: Majority of GOP voters don't want Trump,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/marco-rubio-donald-trump-gop-voters-219714,politico,Kasich,1,10.0,0.10000000149,1571,8,17,0.00509229789943,0.0108211330363,0.0159134309357,0.00572883513686
751,"Mexican ex-president: No, we won't pay for Trump's 'stupid wall'",http://www.politico.com/story/2016/02/how-does-mexico-feel-about-trump-wall-218946,politico,Kasich,1,11.0,-0.0909090936184,1333,17,12,0.0127531882971,0.00900225056264,0.0217554388597,-0.00375093773443
752,Evangelical leader sub-tweets Donald Trump,http://www.cnn.com/2016/01/18/politics/moore-tweets-trump/index.html,cnn,Kasich,2,55.0,0.0545454546809,67,0,4,0.0,0.0597014925373,0.0597014925373,0.0597014925373
753,Report: Bloomberg drawing up plans for presidential run,http://www.politico.com/story/2016/01/michael-bloomberg-presidential-run-plans-report-218140,politico,Kasich,1,12.0,0.25,1283,5,5,0.00389711613406,0.00389711613406,0.00779423226812,0.0
754,22 Hillary Clinton emails declared 'top secret' by State Dept.,http://www.politico.com/story/2016/01/22-hillary-clinton-emails-declared-top-secret-218420,politico,Kasich,3,99.0,0.0505050495267,1565,4,15,0.00255591054313,0.00958466453674,0.0121405750799,0.00702875399361
755,Trump will skip Thursday GOP debate,http://www.politico.com/story/2016/01/donald-trump-fox-debate-218264,politico,Kasich,1,73.0,0.0547945201397,1488,8,12,0.00537634408602,0.00806451612903,0.0134408602151,0.00268817204301
756,GOP to Kasich: Get out,http://www.politico.com/story/2016/02/gop-insiders-want-kasich-gone-219634,politico,Kasich,2,16.0,0.125,2529,18,23,0.00711743772242,0.00909450375643,0.0162119414788,0.00197706603401
757,Marco Rubio’s Crisis of Faith,http://www.politico.com/magazine/story/2016/01/marco-rubios-crisis-of-faith-213553,politico,Kasich,2,108.0,-0.268518507481,1139,4,17,0.00351185250219,0.0149253731343,0.0184372256365,0.0114135206321
758,Antiabortion activists to Iowa voters: 'Support anyone but Donald Trump',https://www.washingtonpost.com/news/post-politics/wp/2016/01/26/antiabortion-activists-to-iowa-voters-support-anyone-but-donald-trump/,washpo,Kasich,1,34.0,0.205882355571,865,8,14,0.00924855491329,0.0161849710983,0.0254335260116,0.00693641618497
759,Clinton campaign casts Sanders as a foreign policy lightweight,http://www.cnn.com/2016/01/21/politics/hillary-clinton-bernie-sanders-foreign-policy/index.html,cnn,Kasich,1,39.0,0.384615391493,441,4,6,0.00907029478458,0.0136054421769,0.0226757369615,0.00453514739229
760,Here's what Trump is telling resentful Americans (and Sanders is not),https://www.washingtonpost.com/news/monkey-cage/wp/2016/03/15/heres-what-trump-is-telling-resentful-americans-and-sanders-is-not/,washpo,Kasich,1,14.0,0.142857149243,721,7,9,0.00970873786408,0.0124826629681,0.0221914008322,0.00277392510402
761,"NH paper that backed Christie: 'Boy, were we wrong'",http://www.cnn.com/2016/03/01/politics/new-hampshire-union-leader-chris-christie/index.html,cnn,Kasich,2,20.0,0.800000011921,193,2,2,0.0103626943005,0.0103626943005,0.020725388601,0.0
762,Republicans warn Bush team against harming Rubio,http://www.politico.com/story/2016/01/republicans-warn-bush-team-against-harming-rubio-217651,politico,Kasich,2,97.0,-0.0515463910997,2775,22,29,0.00792792792793,0.0104504504505,0.0183783783784,0.00252252252252
763,Erick Erickson to GOP establishment: Rally to Rubio,http://www.politico.com/story/2016/01/erick-erickson-marco-rubio-217405,politico,Kasich,2,18.0,0.0555555559695,1313,9,11,0.00685453160701,0.00837776085301,0.01523229246,0.001523229246
764,"Sanders Tax Plan Would Raise $13.6 Trillion, Dwarfing Clinton’s — Analysis",http://blogs.wsj.com/washwire/2016/01/28/sanders-tax-plan-would-raise-13-6-trillion-dwarfing-clintons-analysis/,wsj,Kasich,1,20.0,0.10000000149,472,0,4,0.0,0.00847457627119,0.00847457627119,0.00847457627119
765,MISSING MONEY? Veterans' charities reportedly get fraction of $6M raised at Trump campaign event in Iowa,http://www.foxnews.com/politics/2016/04/08/veterans-charities-reportedly-receive-fraction-money-raised-by-trump-event.html,fox,Kasich,3,142.0,-0.514084517956,421,2,3,0.00475059382423,0.00712589073634,0.0118764845606,0.00237529691211
766,Donald Trump's national lead is almost twice Hillary Clinton's,https://www.washingtonpost.com/news/the-fix/wp/2016/01/13/donald-trumps-national-lead-is-almost-twice-hillary-clintons/,washpo,Kasich,1,100.0,0.0500000007451,308,3,0,0.00974025974026,0.0,0.00974025974026,-0.00974025974026
767,"Cruz Raises Money Off Branstad Attack, Claims ‘Establishment’ Rallying to Trump",http://blogs.wsj.com/washwire/2016/01/20/cruz-raises-money-off-branstad-attack-claims-establishment-rallying-to-trump/,wsj,Kasich,1,12.0,-0.0833333358169,441,4,7,0.00907029478458,0.015873015873,0.0249433106576,0.00680272108844
768,Evangelical leader blasts Falwell for hosting Trump,http://www.politico.com/story/2016/01/russell-moore-trump-217939,politico,Kasich,1,33.0,0.727272748947,1207,11,15,0.00911350455675,0.0124275062138,0.0215410107705,0.003314001657
769,"Obama, GOP Congress near end of long, ugly relationship",http://www.politico.com/story/2016/01/obama-gop-congress-ugly-relationship-217550,politico,Kasich,1,55.0,-0.963636338711,2213,24,20,0.0108450067781,0.00903750564844,0.0198825124266,-0.00180750112969
