url,org,candid_camp,num_tweets,num_tweets_all,sentiment_mean,wc,negativ_ct,positiv_ct,negativ_percent,positiv_percent,emotionality,positivity
http://www.politico.com/story/2016/02/everything-you-need-to-know-about-saturday-gop-debate-218831,politico,Sanders,1,34.0,0.088235296309,2024.0,16.0,16.0,0.00790513833992,0.00790513833992,0.0158102766798,0.0
http://www.politico.com/magazine/story/2016/01/2016-gop-primary-crazier-than-you-think-213542,politico,Sanders,10,161.0,0.00621118023992,2121.0,10.0,25.0,0.00471475719,0.011786892975,0.016501650165,0.00707213578501
http://www.politico.com/blogs/live-from-des-moines/2016/01/how-long-did-they-speak-218368,politico,Sanders,3,26.0,0.423076927662,1295.0,9.0,15.0,0.00694980694981,0.011583011583,0.0185328185328,0.0046332046332
http://www.politico.com/story/2016/01/trump-ted-cruz-started-it-218102,politico,Sanders,4,25.0,0.0399999991059,1872.0,9.0,17.0,0.00480769230769,0.0090811965812,0.0138888888889,0.0042735042735
http://www.politico.com/story/2016/01/bernie-sanders-abortion-218123,politico,Sanders,1,14.0,0.0714285746217,1879.0,10.0,22.0,0.00532197977648,0.0117083555082,0.0170303352847,0.00638637573177
http://www.cnn.com/2016/02/22/politics/donald-trump-nevada-rally/index.html,cnn,Sanders,1,114.0,-0.0438596494496,197.0,4.0,3.0,0.0203045685279,0.0152284263959,0.0355329949239,-0.00507614213198
http://www.politico.com/story/2016/01/ted-cruz-iowa-ads-hit-marco-rubio-218419,politico,Sanders,2,27.0,0.037037037313,1553.0,9.0,11.0,0.00579523502898,0.00708306503542,0.0128783000644,0.00128783000644
https://www.washingtonpost.com/news/the-fix/wp/2016/01/26/the-only-number-that-matters-for-donald-trump-in-this-new-iowa-poll/,washpo,Sanders,2,25.0,0.959999978542,617.0,7.0,6.0,0.0113452188006,0.0097244732577,0.0210696920583,-0.00162074554295
http://www.huffingtonpost.com/diane-m-francis/trump-paves-the-way-for-b_b_8899502.html,huffpo,Sanders,31,71.0,0.91549295187,791.0,13.0,12.0,0.0164348925411,0.0151706700379,0.031605562579,-0.00126422250316
http://www.politico.com/story/2016/01/lindsey-graham-trump-cruz-choice-218069,politico,Sanders,12,104.0,0.0769230797887,1502.0,11.0,7.0,0.00732356857523,0.00466045272969,0.0119840213049,-0.00266311584554
https://www.washingtonpost.com/news/the-fix/wp/2016/03/12/hispanic-republicans-like-hillary-clinton-and-bernie-sanders-better-than-donald-trump/,washpo,Sanders,1,19.0,0.0526315793395,475.0,7.0,3.0,0.0147368421053,0.00631578947368,0.0210526315789,-0.00842105263158
http://www.cnn.com/2016/02/02/politics/donald-trump-iowa-new-hampshire/index.html,cnn,Sanders,1,141.0,0.0,186.0,1.0,0.0,0.00537634408602,0.0,0.00537634408602,-0.00537634408602
