,url,org,num_tweets
17134,https://www.buzzfeed.com/maryanngeorgantopoulos/cruz-if-donald-trump-dresses-up-as-hillary-clinton-he-should,buzzfeed,50
17141,http://www.politico.com/story/2016/01/hillary-clinton-capital-hill-democrats-218354,politico,14
17166,http://www.politico.com/story/2016/02/donald-trump-jean-marie-le-pen-endorsement-219896,politico,7
17273,http://money.cnn.com/2016/03/09/news/economy/trade-jobs-middle-class/index.html,cnn,29
17564,http://www.politico.com/story/2016/03/exclusive-marco-rubio-rejected-unity-ticket-with-ted-cruz-221066,politico,12
17676,https://www.washingtonpost.com/news/the-fix/wp/2016/04/04/heres-donald-trumps-worst-case-2016-map/,washpo,24
17780,http://www.politico.com/story/2016/01/obama-wont-support-gun-control-opponent-dems-217476,politico,19
17818,https://www.washingtonpost.com/news/checkpoint/wp/2016/02/08/donald-trump-may-be-in-favor-of-waterboarding-but-plenty-of-generals-disagree/,washpo,14
17840,http://www.politico.com/story/2016/01/michelle-bachmann-hillary-clinton-217987,politico,10
17849,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/chris-christie-endorsement-donald-trump-shouldnt-be-president-219864,politico,10
17929,http://www.huffingtonpost.com/rana-florida/a-vote-for-hillary-is-a-v_b_9203490.html,huffpo,13
17986,http://blogs.wsj.com/washwire/2016/01/14/in-new-ad-bernie-sanders-hits-clinton-wall-street-campaign-donations/,wsj,18
18045,http://www.politico.com/blogs/new-hampshire-primary-2016-live-updates/2016/02/rubio-bots-hot-on-rubios-trail-219021,politico,12
18065,http://www.politico.com/story/2016/01/hillary-clinton-email-server-top-secret-217985,politico,109
18108,http://www.politico.com/story/2016/01/marco-rubio-attacks-218062,politico,17
18123,https://www.buzzfeed.com/andrewkaczynski/trump-in-his-2011-self-help-book-old-economy-of-the-industri,buzzfeed,11
18214,http://money.cnn.com/2016/02/12/news/economy/donald-trump-china-mexico-jobs/index.html,cnn,51
18217,http://www.cnn.com/2016/02/17/politics/hillary-clinton-bernie-sanders-nevada-poll/index.html,cnn,12
18243,http://www.wsj.com/articles/the-intemperance-movement-1456856690,wsj,13
18277,http://www.politico.com/playbook/2016/01/donaldduck-trump-walks-into-trap-empty-podium-at-fox-debate-could-tarnish-dominance-fox-cant-give-in-to-terrorizations-against-megyn-kelly-survey-of-geoff-garins-friends-elites-marco-fever-cools-212364,politico,10
18382,http://www.cnn.com/2016/03/24/opinions/cruz-real-radical-opinion-zelizer/index.html,cnn,11
18432,http://www.politico.com/magazine/story/2016/01/donald-trump-2016-black-swan-213571,politico,38
18536,http://www.huffingtonpost.com/helmut-norpoth/trump-nearcertain-to-defe_b_9403762.html,huffpo,11
18581,http://www.huffingtonpost.com/richard-north-patterson/the-gop-establishments-no_b_8884858.html,huffpo,23
18605,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/donald-trump-twitter-rant-debate-219846,politico,13
18645,http://www.wsj.com/articles/a-victory-over-obamacare-1452039830,wsj,29
18683,http://www.politico.com/blogs/on-media/2016/02/2016-campaigns-social-media-index-219226,politico,10
18694,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-18-US-GOP-2016-Trump-Iowa/id-5b00ae4e28914bfbaa3d9a92f28c193d,ap,12
18704,https://www.washingtonpost.com/news/the-fix/wp/2016/02/26/why-marco-rubio-and-ted-cruz-think-israel-is-a-winning-issue-against-donald-trump/,washpo,10
18707,http://www.wsj.com/articles/gop-cage-fights-make-democratic-winners-1456791289,wsj,13
18729,https://www.washingtonpost.com/news/post-politics/wp/2016/02/25/former-mexican-president-says-he-will-not-pay-for-donald-trumps-f-wall/,washpo,46
18770,https://www.washingtonpost.com/posteverything/wp/2016/01/27/heres-what-a-conservative-policy-agenda-should-look-like-in-the-trump-era/,washpo,24
18778,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/donald-trump-crashes-glen-beck-nevada-caucus-219703,politico,13
18784,http://www.politico.com/story/2016/04/inside-trumps-security-juggernaut-221543,politico,14
18787,https://www.washingtonpost.com/news/the-fix/wp/2016/02/02/jeb-bush-has-spent-more-than-5000-per-vote-so-far/,washpo,30
18813,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-22-US-GOP-2016-Trump-Establishment/id-18e06db47ab046e2b46043ec8b370461,ap,15
18901,http://www.cnn.com/2016/03/15/opinions/clinton-sanders-democratic-primary-results-lessons-kohn/index.html,cnn,12
18906,http://www.politico.com/story/2016/01/ben-carson-iowa-car-crash-217977,politico,10
18928,http://www.politico.com/story/2016/01/donad-trump-massachusetts-rally-217348,politico,12
19143,http://www.politico.com/story/2016/01/marco-rubio-attack-chris-christie-217465,politico,11
19147,http://www.politico.com/story/2016/01/martin-omalley-investigation-maryland-furniture-217808,politico,11
19173,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-14-US-GOP-2016-Debate/id-7276bd02e5d84a149c8bc07581fa7ae8,ap,15
19174,http://www.politico.com/story/2016/01/jason-chaffetz-endorses-marco-rubio-217399,politico,36
19204,http://www.politico.com/story/2016/01/charlie-rangel-bernie-sanders-minority-vote-217885,politico,35
19234,http://www.politico.com/story/2016/01/bernie-sanders-rick-snyder-flint-water-lead-217876,politico,36
19241,http://www.politico.com/story/2016/01/ted-cruz-2015-fundraising-218404,politico,14
19308,http://www.wsj.com/articles/trump-laid-out-his-playbook-30-years-ago-1453670039,wsj,46
19343,http://www.cnn.com/2016/02/08/politics/new-hampshire-primary-2016-election/index.html,cnn,35
19429,http://www.politico.com/story/2016/01/bill-clinton-hillary-clinton-super-tuesday-2016-election-218052,politico,46
19446,https://www.buzzfeed.com/christophermassie/ben-carson-trump-knows-that-his-twitter-use-is-a-problem,buzzfeed,17
19533,http://www.latimes.com/nation/la-na-obama-deportations-20160108-story.html,latimes,59
19637,http://blogs.wsj.com/washwire/2016/02/04/rand-paul-the-candidate-who-missed-a-moment/,wsj,14
19742,http://www.politico.com/story/2016/01/boston-globe-endorses-hillary-clinton-218168,politico,11
19763,http://www.politico.com/story/2016/01/rand-paul-carmen-sandiego-ad-lawsuit-218343,politico,20
19846,http://www.politico.com/story/2016/01/foxs-attacks-on-trump-meant-to-take-heat-off-kelly-218315,politico,34
19847,http://blogs.wsj.com/washwire/2016/01/28/bernie-sanders-challenges-hillary-clinton-to-3-new-debates/,wsj,15
19907,http://www.wsj.com/articles/how-trump-killed-reaganism-1461711203,wsj,12
19932,https://www.washingtonpost.com/news/the-fix/wp/2016/03/07/why-florida-and-ohio-are-the-only-states-that-matter-in-the-republican-presidential-race-in-3-charts/,washpo,31
20026,http://www.latimes.com/opinion/op-ed/la-oe-cohen-why-women-should-elect-women-20160406-story.html,latimes,13
20130,http://www.politico.com/story/2016/01/republicans-saudi-arabia-iran-217341,politico,16
20160,https://www.washingtonpost.com/posteverything/wp/2016/02/26/the-real-reason-donald-trump-is-winning-no-one-thought-it-was-possible/,washpo,34
20315,http://www.politico.com/story/2016/01/donald-trump-ted-cruz-nasty-guy-217896,politico,38
20336,https://www.washingtonpost.com/politics/both-frontrunners-are-playing-defense-in-tuesdays-wisconsin-primary/2016/04/04/b30999de-fac0-11e5-80e4-c381214de1a3_story.html,washpo,26
20346,http://www.politico.com/story/2016/01/chris-christie-snowzilla-2016-218179,politico,13
20399,http://rss.nytimes.com/c/34625/f/640350/s/4e9c568b/sc/7/l/0L0Snytimes0N0Cvideo0Cus0Cpolitics0C10A0A0A0A0A0A0A430A0A220A0Cteenager0Ein0Eclash0Eat0Etrump0Erally0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,nyt,34
20420,http://www.politico.com/story/2016/03/trump-university-lawsuit-proceeds-220038,politico,13
20438,https://www.washingtonpost.com/news/post-politics/wp/2016/01/09/donald-trump-accuses-ted-cruz-of-flip-flopping-on-ethanol/,washpo,22
20560,https://www.washingtonpost.com/news/the-fix/wp/2016/01/05/if-donald-trump-can-win-the-republican-nomination-he-could-probably-win-the-presidency/,washpo,69
20634,https://www.washingtonpost.com/news/powerpost/paloma/daily-202/2016/02/28/daily-202-hillary-clinton-s-landslide-victory-in-south-carolina-points-to-big-trouble-for-bernie-sanders-on-super-tuesday/56d26186981b92a22d46a7ae/,washpo,10
20771,http://www.politico.com/story/2016/01/sarah-palin-endorses-donald-trump-2016-217983,politico,18
20824,http://www.wsj.com/articles/the-pope-and-donald-trump-1455840457,wsj,10
20838,http://www.huffingtonpost.com/john-a-tures/how-skipping-the-debate-c_b_9095074.html,huffpo,10
20878,http://money.cnn.com/2016/01/11/media/donald-trump-jimmy-fallon-hillary-clinton-tonight-show/index.html,cnn,35
20881,http://www.politico.com/story/2016/01/chris-christie-guns-217437,politico,30
20959,http://www.politico.com/story/2016/01/mike-huckabee-joins-trump-iowa-218339,politico,27
21149,http://www.foxnews.com/politics/2016/01/09/sanders-calls-bill-clintons-affair-totally-disgraceful-and-unacceptable.html,fox,34
21183,http://www.politico.com/story/2016/01/republican-presidential-debate-2016-217647,politico,34
21213,http://www.huffingtonpost.com/seth-abramson/5-reasons-to-vote-for-bernie-sanders_b_9103086.html,huffpo,14
21233,http://www.politico.com/story/2016/01/clinton-sanders-iowa-town-hall-218193,politico,10
21285,https://www.washingtonpost.com/politics/marco-rubio-talks-to-iowa-about-god/2016/01/26/5f2abff2-c2fb-11e5-9693-933a4d31bcc8_story.html,washpo,40
21286,http://www.foxnews.com/politics/2016/01/28/tax-sells-sanders-clinton-both-pitching-tax-hikes-in-dem-primary.html,fox,16
21308,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-15-US--GOP%202016-Debate-Fact%20Check/id-5e9f8a035fae464e9c1d5f70ec6ce8be,ap,19
21314,https://www.washingtonpost.com/opinions/donald-trumps-troubling-politics-of-pride/2016/01/25/def2078a-c39c-11e5-a4aa-f25866ba0dc6_story.html,washpo,55
21453,http://www.politico.com/blogs/live-from-charleston/2016/01/donald-trump-freedom-kids-video-217792,politico,10
21455,http://www.wsj.com/articles/trumps-new-york-advantage-1452877920,wsj,43
21460,http://www.politico.com/story/2016/01/martin-omalley-iowa-spectator-218200,politico,43
21534,http://www.politico.com/story/2016/01/ted-cruz-iowa-expectations-loser-218466,politico,34
21539,http://www.huffingtonpost.com/jed-leahenry/marco-rubio-the-next-amer_b_9098204.html,huffpo,45
21562,https://www.washingtonpost.com/blogs/right-turn/wp/2016/01/05/donald-trump-is-ignorant-whats-ted-cruzs-excuse/,washpo,22
21564,http://www.politico.com/story/2016/01/republican-contested-convention-whispers-trump-cruz-217741,politico,24
21595,http://www.wsj.com/articles/taking-sanders-seriously-1453248572,wsj,15
21636,http://www.politico.com/story/2016/02/south-carolina-poll-donald-trump-ted-cruz-219449,politico,14
21638,http://www.latimes.com/local/lanow/la-me-ln-trump-university-lawsuit-donald-trump-20160226-story.html,latimes,12
21658,http://www.huffingtonpost.com/sandy-goodman/voting-for-sanders-is-vot_b_9060962.html,huffpo,39
21682,http://www.wsj.com/articles/the-next-conservative-movement-1460741085,wsj,12
21688,http://www.politico.com/story/2016/01/jeb-bush-malia-obama-mispronunciation-217978,politico,44
21739,http://www.wsj.com/articles/in-trumps-ancestral-home-folks-tout-the-wine-but-not-the-donald-1452561128,wsj,50
21750,https://www.washingtonpost.com/politics/trump-solidifies-front-runner-status-but-who-is-his-most-dangerous-rival/2016/02/20/9a0215d6-d655-11e5-be55-2cc3c1e4b76b_story.html,washpo,18
21786,http://www.politico.com/story/2016/01/hillary-clinton-planned-parenthood-iowa-2016-218425,politico,18
21820,http://blogs.wsj.com/washwire/2016/01/26/ted-cruz-mocks-donald-trumps-decision-to-skip-debate/,wsj,17
21925,http://www.cnn.com/2016/01/13/politics/ted-cruz-super-pac-shuts-down/index.html,cnn,11
21969,http://www.politico.com/story/2016/01/trump-post-skip-debate-218403,politico,24
22039,https://www.washingtonpost.com/news/post-politics/wp/2016/01/05/how-ted-cruz-differs-from-donald-trump-on-immigration/,washpo,17
22045,http://www.nytimes.com/live/republican-debate-january-2016/,nyt,70
22100,https://www.washingtonpost.com/news/post-politics/wp/2016/01/27/in-iowa-city-donald-trump-uses-college-football-players-and-wrestlers-to-woo-young-voters/,washpo,83
22171,http://www.politico.com/story/2016/01/barack-obama-gop-debate-217832,politico,42
22237,http://blogs.wsj.com/washwire/2016/01/13/whos-going-to-win-gop-nod-markets-see-rubio-trump-dead-heat/,wsj,11
22286,http://blogs.wsj.com/washwire/2016/01/08/rand-paul-my-dads-supporters-in-iowa-wont-go-for-ted-cruz/,wsj,12
22341,http://www.foxnews.com/politics/2016/01/04/trump-launches-1st-tv-ad-as-2016-candidates-barnstorm-iowa-nh.html,fox,42
22351,http://blogs.wsj.com/washwire/2016/02/27/former-cia-chief-says-military-could-defy-donald-trumps-orders/,wsj,12
22367,http://www.politico.com/story/2016/01/sarah-palin-donald-trump-endorsement-fundraising-218034,politico,10
22395,http://www.politico.com/story/2016/01/clinton-surrogate-to-demand-sanders-release-medical-records-217880,politico,76
22547,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-04-12-US-Campaign-2016/id-c6874ef883fc480d8f39aa2bac02d54a,ap,11
22605,http://blogs.wsj.com/washwire/2016/01/11/carly-fiorina-rand-paul-bumped-from-primetime-debate/,wsj,17
22695,http://www.politico.com/story/2016/04/donald-trump-colorado-south-carolina-delegates-221762,politico,11
22715,http://money.cnn.com/2016/02/23/investing/macys-earnings-donald-trump/index.html,cnn,46
22779,http://blogs.wsj.com/washwire/2016/01/24/donald-trump-welcomes-a-bloomberg-presidential-bid-2/,wsj,17
22817,http://www.mcclatchydc.com/news/politics-government/election/article53069160.html,mcclatchy,43
22868,http://www.wsj.com/articles/palin-and-the-gops-uncertain-trumpeters-1453422465,wsj,43
22901,http://www.politico.com/story/2016/01/barack-obama-guns-moderate-democrats-217448,politico,22
22970,http://www.politico.com/story/2016/01/chris-christie-terry-branstad-iowa-217418,politico,10
23008,http://www.politico.com/story/2016/01/goldman-sachs-contributions-2016-election-217962,politico,13
23088,https://www.washingtonpost.com/news/post-politics/wp/2016/01/26/antiabortion-activists-to-iowa-voters-support-anyone-but-donald-trump/,washpo,34
23337,http://www.politico.com/story/2016/03/trump-riots-gop-nominee-220859,politico,10
23342,http://www.politico.com/story/2016/04/charles-koch-hillary-clinton-republican-white-house-222349,politico,24
23446,http://www.politico.com/story/2016/01/bernie-sanders-obama-politico-interview-218191,politico,61
23563,http://www.politico.com/story/2016/01/movon-endorses-bernie-sanders-217614,politico,40
23564,http://www.politico.com/story/2016/01/jeb-bush-marco-rubio-2016-election-height-issue-217706,politico,51
23602,http://www.npr.org/2016/01/17/463202363/3-questions-ahead-of-tonights-democratic-debate,npr,12
23683,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/04/paul-ryan-gop-nomination-2016-221520,politico,12
23742,https://www.washingtonpost.com/politics/iowa-caucuses-leave-republican-and-democratic-contests-far-from-settled/2016/02/01/1d280bb2-c901-11e5-88ff-e2d1b4289c2f_story.html,washpo,15
23790,http://www.politico.com/story/2016/01/trump-supporters-big-tent-217481,politico,58
23796,https://www.washingtonpost.com/news/the-fix/wp/2016/01/29/did-donald-trumps-birther-comments-damage-ted-cruz-in-iowa/,washpo,16
23856,http://www.wsj.com/articles/the-other-republican-campaign-1452466266,wsj,13
23889,http://www.politico.com/story/2016/01/trump-gun-restrictions-217314,politico,27
23906,http://blogs.wsj.com/washwire/2016/02/27/massachusetts-poised-to-vote-big-for-donald-trump-poll/,wsj,12
23944,http://www.huffingtonpost.com/william-astore/the-bizarre-and-scary-wor_b_9438500.html,huffpo,35
24025,http://www.foxnews.com/politics/2016/02/16/hillary-clinton-plays-literal-attack-dog-in-effort-to-shore-up-nevada.html,fox,10
24132,http://www.politico.com/story/2016/01/hillary-clinton-bernie-sanders-attacks-backfire-218091,politico,36
24148,https://www.washingtonpost.com/opinions/just-how-dumb-does-donald-trump-think-americans-are/2016/02/01/6de4e37e-c927-11e5-a7b2-5a2f824b02c9_story.html,washpo,42
24211,http://www.politico.com/magazine/story/2016/03/hillary-clinton-2016-whats-wrong-with-hillary-213722,politico,19
24314,https://www.washingtonpost.com/blogs/plum-line/wp/2016/01/07/heres-what-donald-trumps-birther-attack-on-ted-cruz-is-really-about/,washpo,12
24534,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-30-US-Campaign-2016/id-e09bcbaea8924094b3b5fc8f3583d76c,ap,15
24663,https://www.washingtonpost.com/news/the-fix/wp/2016/03/15/exit-polls-suggest-plenty-of-appetite-for-a-third-party-alternative-to-donald-trump/,washpo,25
24718,http://www.politico.com/story/2016/03/ryan-and-mcconnells-donald-trump-plan-220062,politico,13
24777,http://www.politico.com/story/2016/01/josh-earnest-chris-christie-guns-217331,politico,17
24809,https://www.washingtonpost.com/news/post-politics/wp/2016/02/03/rick-santorum-to-drop-out-of-2016-presidential-race/,washpo,31
24820,http://blogs.wsj.com/law/2016/03/11/pennsylvania-judge-rules-that-ted-cruz-is-eligible-to-run-for-president/,wsj,10
24892,http://www.politico.com/story/2016/01/erick-erickson-marco-rubio-217405,politico,18
24922,https://www.washingtonpost.com/news/the-fix/wp/2016/01/13/tracing-the-evolution-of-donald-trumps-birther-attack-on-ted-cruz/,washpo,20
25128,http://www.politico.com/story/2016/01/trump-chinese-imports-new-york-times-217851,politico,22
25143,http://www.huffingtonpost.com/allen-adamson/what-trumps-link-to-red-b_b_8902840.html,huffpo,16
25280,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-03-07-LT--Mexico-Trump/id-94b3428d3d544faa9f0ceb2eca9e17e6,ap,26
25333,http://www.npr.org/2016/01/19/463423703/hillary-clintons-precocious-kid-questioners,npr,10
25388,http://www.politico.com/story/2016/02/ben-carson-obama-was-raised-white-219657,politico,18
25471,https://www.washingtonpost.com/news/the-fix/wp/2016/03/24/donald-trump-is-the-best-thing-that-has-happened-to-hillary-clinton-in-the-2016-race/,washpo,21
25515,https://www.washingtonpost.com/news/the-fix/wp/2016/03/25/the-curious-case-of-the-woman-donald-trump-interviewed-for-a-job-on-stage-this-week/,washpo,26
25603,http://www.politico.com/story/2016/03/super-tuesday-donald-trump-220106,politico,11
25611,http://www.politico.com/story/2016/01/five-takeaways-from-the-gop-debate-217830,politico,67
25613,http://www.politico.com/blogs/live-from-charleston-sc/2016/01/democratic-debate-terrorism-foreign-policy-217910,politico,12
25620,http://www.politico.com/story/2016/01/bernie-sanders-super-pac-218478,politico,29
25673,http://www.politico.com/magazine/story/2016/02/how-donald-trump-did-it-213581,politico,33
25689,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/marco-rubio-donald-trump-gop-voters-219714,politico,10
25774,https://www.washingtonpost.com/politics/obama-is-increasingly-involved-in-the-2016-presidential-campaign/2016/03/17/0f76e0cc-eb13-11e5-b0fd-073d5930a7b7_story.html,washpo,30
25830,http://www.huffingtonpost.com/chris-weigant/blame-john-mccain-for-don_b_9033590.html,huffpo,28
25893,http://blogs.wsj.com/washwire/2016/03/14/donald-trump-poll-numbers-that-could-be-trouble-for-the-gop-in-november/,wsj,10
25938,http://www.politico.com/story/2016/01/armstrong-williams-accuses-ex-aides-trump-218112,politico,17
25956,http://www.politico.com/story/2016/01/ted-cruz-spanking-daughter-hillary-clinton-benghazi-217534,politico,14
26044,http://www.politico.com/story/2016/01/rick-perry-endorses-ted-cruz-218170,politico,69
26116,https://www.washingtonpost.com/politics/trump-is-ahead-but-cruz-keeps-winning-the-trickier-delegate-contests/2016/04/09/bb08ea28-fe6b-11e5-9140-e61d062438bb_story.html,washpo,44
26158,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-02-18-EU-REL--Pope-Trump/id-a501d7e70fc74ef6880b337159b1d277,ap,33
26161,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-02-20-US-2016-Election-Rdp/id-8a1967ff094448ed9430bed811add626,ap,15
26221,http://www.huffingtonpost.com/mark-green/two-americas-obamas-bulli_b_9005592.html,huffpo,11
26281,https://www.washingtonpost.com/politics/trump-wins-south-carolina-bush-drops-out-of-gop-race/2016/02/20/16f80c9a-d655-11e5-be55-2cc3c1e4b76b_story.html,washpo,26
26285,http://www.wsj.com/articles/trumps-tax-returns-might-not-answer-questions-1456876429,wsj,17
26334,http://www.foxnews.com/politics/2016/01/04/cutting-through-campaign-myths-why-2016-remains-roller-coaster.html,fox,23
26337,https://www.washingtonpost.com/news/post-politics/wp/2016/01/19/will-sarah-palin-endorse-donald-trump-he-wont-say/,washpo,16
26359,http://www.politico.com/story/2016/01/hillary-clinton-tax-wealthy-217583,politico,16
26460,http://www.npr.org/2016/01/07/462150716/christie-campaign-costs-topping-1-million-may-fall-to-n-j-taxpayers,npr,12
26492,http://blogs.wsj.com/washwire/2016/01/06/natural-born-quarrel-breaks-out-between-donald-trump-and-ted-cruz/,wsj,13
26633,http://www.politico.com/story/2016/01/barack-obama-bernie-sanders-218265,politico,19
27044,http://www.nytimes.com/live/iowa-caucus-2016-election/ted-cruz-wins-republican-caucuses-in-iowa-according-to-a-p/,nyt,34
27095,https://www.washingtonpost.com/news/wonk/wp/2016/02/29/marco-rubio-has-copied-donald-trumps-nasty-insult-style-and-tv-loves-it/,washpo,10
27142,https://www.washingtonpost.com/news/wonk/wp/2016/02/24/theres-a-very-good-reason-for-rubio-and-cruz-not-to-destroy-trump/,washpo,22
27156,http://www.politico.com/story/2016/01/hillary-clinton-powerball-217715,politico,13
27228,http://www.politico.com/story/2016/02/gop-braces-for-a-post-iowa-collision-218513,politico,16
27299,http://www.cnn.com/2016/01/12/politics/laurence-tribe-ted-cruz-birther-argument/index.html,cnn,32
27430,http://www.npr.org/2016/01/20/463680893/palin-endorses-trump-her-choice-is-a-blow-to-ted-cruz,npr,16
27449,http://www.huffingtonpost.com/tom-engelhardt/how-trumps-wall-arrived-by-escalator_b_9540418.html,huffpo,12
27677,https://www.washingtonpost.com/news/post-politics/wp/2016/01/26/ted-cruz-challenges-donald-trump-to-a-mano-a-mano-debate/,washpo,26
27795,http://www.wsj.com/articles/the-real-kasich-threat-1459810616,wsj,17
27879,https://www.washingtonpost.com/opinions/who-had-the-worst-week-in-washington-ted-cruz/2016/01/08/16b4c072-b574-11e5-9388-466021d971de_story.html,washpo,12
27932,http://www.politico.com/story/2016/04/cruz-to-name-fiorina-as-vp-running-mate-222541,politico,10
28098,http://www.politico.com/magazine/story/2016/02/john-kasich-mean-became-nice-new-hampshire-213589,politico,11
28121,https://www.washingtonpost.com/news/the-fix/wp/2016/02/02/the-bad-news-for-ted-cruz-his-iowa-win-looks-very-similar-to-mike-huckabees-and-rick-santorums/,washpo,16
28146,http://blogs.wsj.com/washwire/2016/01/10/donald-trump-the-state-of-the-union-is-a-mess/,wsj,10
28155,http://www.huffingtonpost.com/richard-north-patterson/the-rise-of-the-unfit-tru_b_9131344.html,huffpo,28
28174,https://www.washingtonpost.com/news/the-fix/wp/2016/01/26/dear-republican-establishment-its-too-late-to-stop-donald-trump-or-ted-cruz/,washpo,27
28182,http://www.politico.com/blogs/2016-dem-primary-live-updates-and-results/2016/02/bernie-sanders-vladimir-putin-219847,politico,10
28329,https://www.washingtonpost.com/posteverything/wp/2016/03/22/my-three-foreign-policy-questions-for-donald-trump/,washpo,19
28422,https://www.washingtonpost.com/news/the-fix/wp/2016/03/29/whether-he-knew-it-or-not-donald-trumps-immigration-message-was-perfect-for-the-2016-gop-primary/,washpo,14
28504,http://www.wsj.com/articles/chris-christie-makes-his-charge-1452297381,wsj,15
28560,http://blogs.wsj.com/washwire/2016/01/12/why-the-gop-is-more-likely-than-clinton-to-target-sanders/,wsj,17
28632,http://www.huffingtonpost.com/richard-north-patterson/the-gops-super-doomsday_b_9306830.html,huffpo,19
29020,https://www.buzzfeed.com/andrewkaczynski/donald-trump-mocks-hillary-clintons-subway-ride-sad,buzzfeed,17
29086,https://www.buzzfeed.com/mckaycoppins/this-trump-backer-wants-to-know-your-address-dont-worry-he-p,buzzfeed,16
29495,http://www.politico.com/story/2016/01/terry-brandstad-ted-cruz-217972,politico,37
29651,https://www.washingtonpost.com/news/post-politics/wp/2016/03/30/new-campaign-ad-by-hillary-clinton-targets-donald-trump-in-new-york/,washpo,10
29674,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/03/john-kasich-mitt-romney-ohio-220703,politico,1
29737,http://www.huffingtonpost.com/william-bradley/trumpism-and-the-confeder_b_8914470.html,huffpo,20
29740,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-15-US-GOP-2016/id-9f6e502ea8d844b3bfe77d251c70a314,ap,15
29784,https://www.washingtonpost.com/opinions/are-you-starting-to-soften-on-donald-trump-dont/2016/03/11/4061044a-e7c8-11e5-b0fd-073d5930a7b7_story.html,washpo,92
29811,http://www.foxnews.com/politics/2016/03/14/todd-palin-hospitalized-after-snow-machine-accident-sarah-palin-cancels-trump-appearance.html,fox,11
29888,http://www.wsj.com/articles/whod-like-mike-1453750954,wsj,13
29933,http://www.politico.com/story/2016/01/chris-matthews-debate-fox-218272,politico,10
29941,http://www.politico.com/magazine/story/2016/02/jeb-bush-dropping-out-set-up-to-fail-213662,politico,28
30117,http://www.politico.com/story/2016/01/eliot-spitzer-and-his-mother-donate-100k-to-omalley-super-pac-218422,politico,14
30454,http://www.foxnews.com/politics/2016/01/30/clinton-sanders-camps-agree-to-more-debates-dnc-has-yet-to-give-ok.html,fox,22
30455,http://www.politico.com/story/2016/01/bernie-sanders-iowa-caucuses-218299,politico,10
30476,http://www.huffingtonpost.com/lincoln-mitchell/how-will-we-remember-the_b_9795926.html,huffpo,10
30579,http://www.politico.com/story/2016/02/jeb-bush-iowa-caucuses-218594,politico,10
30775,http://www.politico.com/blogs/2016-dem-primary-live-updates-and-results/2016/03/hillary-clinton-bernie-sanders-national-poll-220425,politico,11
30872,http://www.politico.com/story/2016/01/leon-panetta-endorses-hillary-clinton-217451,politico,10
30899,http://www.politico.com/story/2016/01/bernie-sanders-poll-surge-217634,politico,27
31123,http://www.politico.com/story/2016/01/ted-cruz-iowa-obamacare-voter-218450,politico,28
31364,https://www.washingtonpost.com/news/the-fix/wp/2016/03/07/ted-cruz-says-the-media-is-waiting-to-publish-its-most-damaging-donald-trump-exposes-that-doesnt-make-sense/,washpo,11
31397,https://www.buzzfeed.com/andrewkaczynski/ben-carson-id-be-never-trump-too-if-election-stakes-werent-s,buzzfeed,29
31459,http://www.cnn.com/2016/01/12/politics/elizabeth-warren-2016-endorsement/index.html,cnn,11
31461,http://www.politico.com/story/2016/01/hillary-clinton-bernie-sanders-presidency-218066,politico,14
31610,https://www.washingtonpost.com/news/post-politics/wp/2016/01/27/jeb-bush-mocks-trumps-debate-boycott-poor-little-donald-being-mistreated/,washpo,23
31656,http://blogs.wsj.com/washwire/2016/01/12/texan-ted-cruz-supporters-swarm-frosty-iowa-to-campaign-for-their-senator/,wsj,16
31662,http://blogs.wsj.com/washwire/2016/01/19/iowans-question-to-bernie-sanders-how-would-you-pass-your-agenda/,wsj,13
31916,http://www.huffingtonpost.com/adam-levin/donald-trump-is-right-abo_b_9424030.html,huffpo,11
32138,https://www.washingtonpost.com/news/post-politics/wp/2016/02/15/donald-trump-unloads-on-ted-cruz-liar-dishonest-and-unstable/,washpo,29
32144,http://www.latimes.com/politics/la-na-sanders-clinton-20160424-story.html,latimes,10
32393,http://www.foxnews.com/politics/2016/01/23/report-bloomberg-considering-indepedent-2016-white-house-bid.html,fox,32
